"TOA5","CR1000","CR1000","83924","CR1000.Std.31","CPU:loggernet-config.CR1","7773","OneHour"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WS_ms_WVc","SlrkW_Avg","AirTC_Avg","RH","Rain_mm_Tot","Visibility_m","BP_mbar"
"TS","RN","meters/second","Deg","Deg","kW/m^2","Deg C","%","mm","meters","mbar"
"","","WVc","WVc","WVc","Avg","Avg","Smp","Tot","Smp","Smp"
"2018-02-08 16:00:00",338,0.6239576,43.49874,30.90143,0.1322534,19.31263,24.648,0,13405,999.3124
"2018-02-08 17:00:00",339,0.8729166,33.15262,16.52639,0.05323952,18.8807,27.016,0,11328,994.9357
"2018-02-08 18:00:00",340,1.250625,357.3247,17.06678,0.00197825,18.35998,27.796,0,10184,994.0605
"2018-02-08 19:00:00",341,1.027292,332.9191,18.58603,0,17.74841,30.518,0,8134,994.0605
"2018-02-08 20:00:00",342,1.128125,355.4299,16.63309,0,17.34243,30.68,0,8161,994.0605
"2018-02-08 21:00:00",343,1.853125,359.811,15.0104,0,17.08023,29.044,0,8350,994.0605
"2018-02-08 22:00:00",344,1.583958,359.836,17.68074,0,17.03594,24.906,0,9863,994.0605
"2018-02-08 23:00:00",345,2.100625,2.525831,19.24103,0,17.14208,22.802,0,11305,994.0605
"2018-02-09 00:00:00",346,1.833125,10.17012,21.64852,0,16.86841,22.109,0,13537,994.0605
"2018-02-09 01:00:00",347,0.7672914,353.4274,17.49986,1.414382E-06,16.43667,20,0,15781,994.0605
"2018-02-09 02:00:00",348,0.6095827,38.62706,20.50664,0,17.00372,19.61,0,18638,994.0605
"2018-02-09 03:00:00",349,0.6489584,84.37145,19.17392,0,17.151,18.43,0,21022,994.0605
"2018-02-09 04:00:00",350,1.245625,96.20037,26.93454,0,17.85535,22.832,0,21281,994.0605
"2018-02-09 05:00:00",351,0.3433327,160.7659,13.94546,0,16.78563,23.58,0,22920,994.0605
"2018-02-09 06:00:00",352,0.4443752,69.2184,11.34188,7.072482E-06,17.15939,25.858,0,23678,994.0605
"2018-02-09 07:00:00",353,0.4279163,177.7942,19.15359,0.01553843,16.47087,24.724,0,24252,996.862
"2018-02-09 08:00:00",354,0.6249999,208.4898,22.23959,0.1237396,17.6103,21.072,0,22987,1005.792
"2018-02-09 09:00:00",355,1.074167,185.4778,57.81091,0.2701222,19.04301,21.745,0,19468,1014.543
"2018-02-09 10:00:00",356,2.489583,162.1546,53.56525,0.4123833,19.37151,21.407,0,18732,1021.545
"2018-02-09 11:00:00",357,2.60125,156.2807,58.45581,0.5773677,20.05975,20.976,0,16901,1026.971
"2018-02-09 12:00:00",358,2.736041,157.7769,54.39665,0.6548807,20.42867,20.737,0,17067,1028.72
"2018-02-09 13:00:00",359,2.472084,170.2162,66.40435,0.6565925,21.057,21.59,0,16905,1025.917
"2018-02-09 14:00:00",360,2.805626,169.1169,68.26296,0.5863717,21.06937,23.046,0,15434,1022.416
"2018-02-09 15:00:00",361,2.679583,175.5224,68.21016,0.3776506,20.54375,25.794,0,14993,1003.163
"2018-02-09 16:00:00",362,2.22,223.3199,63.04177,0.1670711,18.54721,27.714,0,14246,1001.238
"2018-02-09 17:00:00",363,1.581251,228.5692,54.41368,0.06725965,17.24185,33.616,0,13631,994.9359
"2018-02-09 18:00:00",364,0.5772904,165.902,37.34774,0.002799832,15.57619,38.056,0,11620,994.0605
"2018-02-09 19:00:00",365,0.3200005,340.5266,15.22056,2.82898E-06,14.9569,37.96,0,13588,994.0605
"2018-02-09 20:00:00",366,1.594583,236.5312,20.88623,5.658062E-06,15.31834,31.327,0,16022,994.0605
"2018-02-09 21:00:00",367,1.416458,234.3451,36.18709,7.07257E-06,15.15126,28.359,0,17012,994.0605
"2018-02-09 22:00:00",368,1.625833,213.5991,25.32865,8.487079E-06,14.7457,34.689,0,15423,994.0605
"2018-02-09 23:00:00",369,1.25625,218.5947,40.60017,5.658062E-06,14.47692,35.386,0,15359,994.0605
"2018-02-10 00:00:00",370,1.337917,222.0132,39.01083,4.243547E-06,14.47068,37.586,0,15329,994.0605
"2018-02-10 01:00:00",371,1.468751,205.9976,24.20294,1.555967E-05,14.334,33.263,0,16207,994.0605
"2018-02-10 02:00:00",372,0.941875,214.3822,17.99528,1.414514E-05,14.60545,28.609,0,17286,994.0605
"2018-02-10 03:00:00",373,0.3404159,205.2077,7.915662,5.65806E-06,14.5782,29.534,0,17825,994.0605
"2018-02-10 04:00:00",374,0.5808322,227.5207,11.26073,1.414514E-05,15.07088,21.102,0,21716,994.0605
"2018-02-10 05:00:00",375,0.2604171,252.5486,5.400722,5.658054E-06,14.85662,25.406,0,20675,994.0605
"2018-02-10 06:00:00",376,0.515,296.3626,10.8707,8.487079E-06,15.46328,22.466,0,22971,994.0605
"2018-02-10 07:00:00",377,0.5718753,321.2305,4.409777,0.01948208,16.45045,19.915,0,28514,999.3134
"2018-02-10 08:00:00",378,0.8547918,322.0118,10.03081,0.09573266,17.57494,26.402,0,25155,1001.064
"2018-02-10 09:00:00",379,1.178958,352.5639,18.76598,0.2788852,19.06021,29.37,0,16540,1017.169
"2018-02-10 10:00:00",380,2.172501,22.30153,28.09706,0.4838279,21.46248,27.804,0,17957,1025.219
"2018-02-10 11:00:00",381,2.502084,46.39959,31.13766,0.6119191,22.74634,27.222,0,22298,1037.118
"2018-02-10 12:00:00",382,2.859584,52.88615,33.5354,0.5187553,22.35741,26.562,0,20988,1019.09
"2018-02-10 13:00:00",383,2.315834,56.47695,34.64266,0.3524887,21.44994,27.274,0,18091,1015.415
"2018-02-10 14:00:00",384,1.641458,57.82546,35.6547,0.2882039,21.99041,23.027,0,18234,1003.688
"2018-02-10 15:00:00",385,1.376667,106.7755,29.30663,0.1823966,22.1804,23.716,0,19564,1004.039
"2018-02-10 16:00:00",386,1.76125,145.5384,31.48197,0.1217182,21.42103,24.372,0,19296,1000.538
"2018-02-10 17:00:00",387,0.6104158,166.9731,42.50192,0.06142565,20.66735,25.44,0,18907,994.7607
"2018-02-10 18:00:00",388,0.2577087,106.6926,13.00093,0.001653043,19.61144,25.886,0,17827,994.0605
"2018-02-10 19:00:00",389,0.6291667,358.5598,11.88312,0,19.53723,28.13,0,11733,994.0605
"2018-02-10 20:00:00",390,1.05625,19.98807,15.38584,0,18.99372,29.568,0,13295,994.0605
"2018-02-10 21:00:00",391,0.8493748,2.545957,19.59798,0,18.41156,28.016,0,14755,994.0605
"2018-02-10 22:00:00",392,1.149167,50.20554,31.64354,0,18.41736,26.552,0,18121,994.0605
"2018-02-10 23:00:00",393,0.9302083,6.464296,20.32702,0,18.16519,26.427,0,18171,994.0605
"2018-02-11 00:00:00",394,1.023958,65.48907,29.67101,0,18.26215,25.97,0,19908,994.0605
"2018-02-11 01:00:00",395,1.003333,103.0185,22.27104,0,19.04754,24.152,0,21569,994.0605
"2018-02-11 02:00:00",396,2.341042,146.2743,31.24803,0,20.11799,21.94,0,21939,994.0605
"2018-02-11 03:00:00",397,2.727709,143.3488,37.30976,0,20.23066,22.163,0,22096,994.0605
"2018-02-11 04:00:00",398,1.693959,167.2961,45.53919,0,19.66044,24.892,0,22393,994.0605
"2018-02-11 05:00:00",399,1.097292,86.98264,32.03268,0,18.68512,25.249,0,22270,994.0605
"2018-02-11 06:00:00",400,0.8837492,91.12519,24.25294,0,18.91073,23.564,0,23785,994.0605
"2018-02-11 07:00:00",401,1.482084,133.5451,28.51469,0.005776363,19.92335,22.443,0,24071,995.1109
"2018-02-11 08:00:00",402,2.128959,137.499,27.61969,0.06603064,20.16016,22.966,0,22020,997.9119
"2018-02-11 09:00:00",403,1.475417,166.5539,53.26954,0.1573599,19.96372,22.787,0,22855,1006.665
"2018-02-11 10:00:00",404,2.213125,183.5565,61.70132,0.2938968,20.67315,21.257,0,21965,1010.516
"2018-02-11 11:00:00",405,2.681249,158.733,56.30171,0.4696413,21.66039,20.704,0,22244,1015.24
"2018-02-11 12:00:00",406,2.833959,165.4753,54.36574,0.4365522,21.51579,22.562,0,21967,1013.665
"2018-02-11 13:00:00",407,2.466249,208.447,67.48077,0.3497154,20.59949,24.476,0,18911,1009.641
"2018-02-11 14:00:00",408,2.142708,211.1648,69.39848,0.2546989,20.48952,26.502,0,15865,1009.378
"2018-02-11 15:00:00",409,2.321042,230.9866,63.32449,0.3338315,20.9116,27.696,0,13477,1012.617
"2018-02-11 16:00:00",410,2.749582,230.122,64.14433,0.1994329,20.1807,31.008,0,14873,999.3124
"2018-02-11 17:00:00",411,2.262083,233.8596,45.81603,0.04665286,18.03752,42.718,0,9631,994.5856
"2018-02-11 18:00:00",412,0.7991663,258.0593,26.04552,0.001688374,17.03065,40.074,0,10193,994.0605
"2018-02-11 19:00:00",413,0.9129161,5.4077,20.42995,1.414151E-06,17.30172,40.306,0,8459,994.0605
"2018-02-11 20:00:00",414,0.8179163,52.58194,22.16242,1.414103E-06,17.38562,35.775,0,11023,994.0605
"2018-02-11 21:00:00",415,1.218333,213.3336,37.59124,0,16.2042,46.843,0,10730,994.0605
"2018-02-11 22:00:00",416,0.8049996,238.9342,33.5066,5.657492E-06,14.81043,59.933,0,9218,994.0605
"2018-02-11 23:00:00",417,0.7374991,251.6643,20.94797,1.980306E-05,13.9349,71.789,0,7103,994.0605
"2018-02-12 00:00:00",418,0.7143748,234.8742,16.71611,3.394836E-05,13.51485,72.957,0,7106,994.0605
"2018-02-12 01:00:00",419,0.5525001,270.0251,14.62539,3.819188E-05,13.3089,75.144,0,6352,994.0605
"2018-02-12 02:00:00",420,1.346669,324.7381,23.33244,4.10209E-05,13.35218,71.982,0,7260,994.0605
"2018-02-12 03:00:00",421,0.5747918,261.1642,16.43503,3.960634E-05,13.37757,66.928,0,8886,994.0605
"2018-02-12 04:00:00",422,0.8775001,198.9169,41.31009,4.384983E-05,13.26728,69.324,0,9033,994.0605
"2018-02-12 05:00:00",423,1.252708,214.4401,33.1907,3.11193E-05,12.39416,78.222,0,7806,994.0605
"2018-02-12 06:00:00",424,0.3208331,209.0306,20.7898,4.526467E-05,11.84879,74.316,0,9568,994.0605
"2018-02-12 07:00:00",425,1.551666,219.7699,29.61851,0.01295414,12.59141,60.915,0,18580,997.2126
"2018-02-12 08:00:00",426,2.743126,217.9176,35.28488,0.1094988,13.39093,60.152,0,18880,1002.115
"2018-02-12 09:00:00",427,2.881042,223.3692,42.32394,0.2677532,14.1622,61.007,0,20540,1003.515
"2018-02-12 10:00:00",428,3.354584,222.2144,39.95697,0.3080792,14.15902,65.394,0,23914,1004.916
"2018-02-12 11:00:00",429,3.245001,231.9395,52.59515,0.3851191,14.43455,63.358,0,24458,1011.57
"2018-02-12 12:00:00",430,3.057708,232.3217,48.36975,0.4919055,14.9436,65.017,0,21533,1018.048
"2018-02-12 13:00:00",431,3.181041,222.5456,51.50917,0.4471342,14.89575,68.222,0,21544,1022.601
"2018-02-12 14:00:00",432,2.743958,241.6183,47.57146,0.5108839,15.43972,65.251,0,21101,1016.295
"2018-02-12 15:00:00",433,2.483125,232.8223,57.70587,0.3487585,15.42308,68.49,0,19194,1005.266
"2018-02-12 16:00:00",434,2.526458,224.7658,53.73736,0.2300492,14.85696,73.178,0,19109,999.6634
"2018-02-12 17:00:00",435,2.185,231.0851,39.79315,0.06375235,13.56197,77.148,0,17344,995.111
"2018-02-12 18:00:00",436,1.428749,235.1406,35.10342,0.003551799,12.80249,81.033,0,16746,994.0605
"2018-02-12 19:00:00",437,1.101875,243.1272,32.48128,4.243544E-05,12.43213,84.488,0,15143,994.0605
"2018-02-12 20:00:00",438,0.9614582,269.3246,28.39255,3.96064E-05,11.91899,83.762,0,17176,994.0605
"2018-02-12 21:00:00",439,1.253334,278.9571,43.94541,4.526443E-05,11.10538,81.304,0,20897,994.0605
"2018-02-12 22:00:00",440,1.629375,260.9148,38.2408,5.658075E-05,10.77781,86.422,0,16577,994.0605
"2018-02-12 23:00:00",441,1.620208,273.8195,45.65946,2.54634E-05,9.909891,89.398,0,13389,994.0605
"2018-02-13 00:00:00",442,2.621043,232.3815,32.20461,1.273485E-05,9.676912,92.273,0.254,10168,994.0605
"2018-02-13 01:00:00",443,2.235833,224.9326,45.08505,2.83005E-06,9.131775,97.22,1.016,8111,994.0605
"2018-02-13 02:00:00",444,1.427708,238.2861,65.88972,2.830099E-06,8.899137,99.062,0.762,401,994.0605
"2018-02-13 03:00:00",445,1.591875,197.9023,71.87918,1.415053E-06,8.622005,99.542,0.762,6593,994.0605
"2018-02-13 04:00:00",446,2.307499,225.8591,66.38346,2.830084E-06,8.460604,99.516,1.778,4990,994.0605
"2018-02-13 05:00:00",447,2.462292,192.9104,70.19347,2.830064E-06,8.281996,99.998,0.762,629,994.0605
"2018-02-13 06:00:00",448,2.503958,169.7408,64.55907,2.830074E-06,8.224004,99.998,2.54,195,994.0605
"2018-02-13 07:00:00",449,4.326251,159.2333,52.43576,0.001296191,8.335946,99.998,5.334,197,994.5858
"2018-02-13 08:00:00",450,3.563751,207.2761,64.54745,0.00775877,8.2549,99.998,0.508,106,994.761
"2018-02-13 09:00:00",451,4.566041,206.9294,68.30037,0.03487676,8.263333,99.998,3.048,119,994.761
"2018-02-13 10:00:00",452,5.116457,222.1353,61.13644,0.04808052,8.02037,99.998,2.794,8969,997.3878
"2018-02-13 11:00:00",453,5.294168,230.1738,48.44986,0.150105,7.228412,99.998,0.254,36887,1003.692
"2018-02-13 12:00:00",454,3.810624,229.86,43.32148,0.3232596,7.885524,86.74,0,36293,1004.568
"2018-02-13 13:00:00",455,3.29375,237.6803,59.10973,0.1712143,7.741825,85.14,0,31053,1006.669
"2018-02-13 14:00:00",456,3.34625,232.573,52.08732,0.3641585,8.830678,81.701,0,32317,1004.218
"2018-02-13 15:00:00",457,3.500002,229.1979,44.88562,0.08113447,8.271775,87.188,0,29311,995.4614
"2018-02-13 16:00:00",458,3.851876,225.0502,47.9425,0.05829199,8.051525,92.406,0,28590,999.3141
"2018-02-13 17:00:00",459,4.256667,229.8078,47.70066,0.02841967,7.768716,95.41,0,27721,994.4107
